IATA3,Name,City,Country,Elevation,Latitude,Longitude
FCM,Flying Cloud Airport,Eden Prairie,United States,906,44.82720184,-93.45709991
FCO,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,13,41.8002778,12.2388889
FCS,Butts AAF (Fort Carson) Air Field,Fort Carson,United States,5838,38.67839813,-104.7570038
FDF,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,16,14.5909996,-61.00320053
FDH,Friedrichshafen Airport,Friedrichshafen,Germany,1367,47.67129898,9.511489868
FDU,Bandundu Airport,Bandoundu,Congo (Kinshasa),1063,-3.311320066,17.38170052
FDW,Fairfield County Airport,Winnsboro,United States,577,34.31549835,-81.1088028
FDY,Findlay Airport,Findley,United States,813,41.01350021,-83.66870117
FEC,Gov Joao Durval Carneiro Airport,Feira de Santana,Brazil,768,-12.203056,-38.906667
FEG,Fergana International Airport,Fergana,Uzbekistan,1980,40.35879898,71.74500275
FEL,Fürstenfeldbruck Airport,Fuerstenfeldbruck,Germany,1703,48.20555496,11.26694393
FEN,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,193,-3.854929924,-32.4233017
FET,Fremont Municipal Airport,Fremont,United States,1204,41.44910049,-96.52020264
FEZ,Saïss Airport,Fes,Morocco,1900,33.9272995,-4.97796011
FFA,First Flight Airport,Kill Devil Hills,United States,13,36.01819992,-75.6713028
FFC,Peachtree City Falcon Field,Atlanta,United States,808,33.3572998,-84.57180023
FFD,RAF Fairford,Fairford,United Kingdom,286,51.68220139,-1.790030003
FFO,Wright-Patterson Air Force Base,Dayton,United States,823,39.8260994,-84.0483017
FFT,Capital City Airport,Frankfort,United States,806,38.18249893,-84.90470123
FFZ,Falcon Field,Mesa,United States,1394,33.46080017,-111.7279968
FGI,Fagali'i Airport,Apia,Samoa,131,-13.84869957,-171.7400055
FHU,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,4719,31.58849907,-110.3440018
FIE,Fair Isle Airport,Fair Isle,United Kingdom,223,59.53580093,-1.628059983
FIG,Fria Airport,Fira,Guinea,499,10.35060024,-13.56919956
FIH,Ndjili International Airport,Kinshasa,Congo (Kinshasa),1027,-4.385749817,15.44460011
FIT,Fitchburg Municipal Airport,Fitchburg,United States,348,42.55410004,-71.75900269
FIZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,368,-18.18190002,125.5589981
FJR,Fujairah International Airport,Fujeirah,United Arab Emirates,152,25.11219978,56.32400131
FKB,Karlsruhe Baden-Baden Airport,Karlsruhe/Baden-Baden,Germany,408,48.77939987,8.080499649
FKI,Bangoka International Airport,Kisangani,Congo (Kinshasa),1417,0.481638998,25.33799934
FKL,Venango Regional Airport,Franklin,United States,1540,41.37789917,-79.86039734
FKQ,Fakfak Airport,Fak Fak,Indonesia,462,-2.920190096,132.2669983
FKS,Fukushima Airport,Fukushima,Japan,1221,37.22740173,140.4309998
FLA,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,803,1.58919,-75.5644
FLB,Cangapara Airport,Floriano,Brazil,689,-6.846389771,-43.07730103
FLD,Fond du Lac County Airport,Fond du Lac,United States,808,43.77119827,-88.48840332
FLF,Flensburg-Schäferhaus Airport,Flensburg,Germany,131,54.7733345,9.378889084
FLG,Flagstaff Pulliam Airport,Flagstaff,United States,7014,35.13850021,-111.6709976
FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,United States,9,26.07259941,-80.15270233
FLN,Hercílio Luz International Airport,Florianopolis,Brazil,16,-27.67027855,-48.55250168
FLO,Florence Regional Airport,Florence,United States,146,34.1853981,-79.72389984
FLR,Peretola Airport,Florence,Italy,142,43.810001,11.2051
FLS,Flinders Island Airport,Flinders Island,Australia,10,-40.09170151,147.9929962
FLV,Sherman Army Air Field,Fort Leavenworth,United States,772,39.36830139,-94.91470337
FLW,Flores Airport,Flores,Portugal,112,39.45529938,-31.13139915
FMA,Formosa Airport,Formosa,Argentina,193,-26.2127,-58.2281
FME,Tipton Airport,Fort Meade,United States,150,39.08539963,-76.75939941
FMI,Kalemie Airport,Kalemie,Congo (Kinshasa),2569,-5.875559807,29.25
FMM,Memmingen Allgau Airport,Memmingen,Germany,2077,47.98880005,10.23950005
FMN,Four Corners Regional Airport,Farmington,United States,5506,36.74119949,-108.2300034
FMO,Münster Osnabrück Airport,Munster,Germany,160,52.13460159,7.684830189
FMY,Page Field,Fort Myers,United States,17,26.58659935,-81.86329651
FNA,Lungi International Airport,Freetown,Sierra Leone,84,8.616439819,-13.19550037
FNB,Neubrandenburg Airport,Neubrandenburg,Germany,228,53.6022,13.306
FNC,Madeira Airport,Funchal,Portugal,192,32.69789886,-16.77449989
FNE,Fane Airport,Fane,Papua New Guinea,0,-8.55,147.083
FNI,Nîmes-Arles-Camargue Airport,Nimes,France,309,43.75740051,4.416349888
FNJ,Pyongyang Sunan International Airport,Pyongyang,North Korea,117,39.224098,125.669998
FNL,Fort Collins Loveland Municipal Airport,Fort Collins,United States,5016,40.4518013,-105.0110016
FNR,Funter Bay Seaplane Base,Funter Bay,United States,0,58.25439835,-134.897995
FNT,Bishop International Airport,Flint,United States,782,42.9654007,-83.74359894
FNU,Oristano-Fenosu Airport,Oristano,Italy,36,39.895308,8.642661
FOA,Foula Airport,Foula,United Kingdom,0,60.121,-2.052
FOC,Fuzhou Changle International Airport,Fuzhou,China,46,25.93510056,119.663002
FOD,Fort Dodge Regional Airport,Fort Dodge,United States,1156,42.55149841,-94.19259644
FOE,Topeka Regional Airport - Forbes Field,Topeka,United States,1078,38.95090103,-95.66359711
FOG,Foggia \"Gino Lisa\" Airport,Foggia,Italy,265,41.432899,15.535
FOK,Francis S Gabreski Airport,West Hampton Beach,United States,67,40.84370041,-72.63179779
FOM,Foumban Nkounja Airport,Foumban,Cameroon,3963,5.636919975,10.75080013
FON,Arenal Airport,La Fortuna/San Carlos,Costa Rica,342,10.47799969,-84.6344986
FOR,Pinto Martins International Airport,Fortaleza,Brazil,82,-3.776279926,-38.5326004
FPO,Grand Bahama International Airport,Freeport,Bahamas,7,26.55870056,-78.69560242
FRA,Frankfurt am Main International Airport,Frankfurt,Germany,364,50.0333333,8.5705556
FRB,Forbes Airport,Forbes,Australia,760,-33.363602,147.934998
FRC,Franca Airport,Franca,Brazil,3292,-20.59219933,-47.38290024
FRD,Friday Harbor Airport,Friday Harbor,United States,113,48.52199936,-123.0240021
FRE,Fera/Maringe Airport,Fera Island,Solomon Islands,0,-8.1075,159.576996
FRI,Marshall Army Air Field,Fort Riley,United States,1065,39.05530167,-96.76450348
FRJ,Fréjus Airport,Frejus,France,33,43.4175,6.7357
FRL,Forlì Airport,Forli,Italy,97,44.194801,12.0701
FRN,Bryant Army Heliport,Fort Richardson,United States,378,61.26639938,-149.6529999
FRO,Florø Airport,Floro,Norway,37,61.58359909,5.024720192
FRP,St Lucie County International Airport,Fort Pierce,United States,24,27.49510002,-80.36830139
FRS,Mundo Maya International Airport,Flores,Guatemala,427,16.91379929,-89.86640167
FRU,Manas International Airport,Bishkek,Kyrgyzstan,2058,43.06129837,74.4776001
FRW,Francistown Airport,Francistown,Botswana,3283,-21.1595993,27.47450066
FSC,Figari Sud-Corse Airport,Figari,France,87,41.50059891,9.097780228
FSD,Joe Foss Field Airport,Sioux Falls,United States,1429,43.58200073,-96.74189758
FSI,Henry Post Army Air Field (Fort Sill),Fort Sill,United States,1189,34.64979935,-98.40219879
FSM,Fort Smith Regional Airport,Fort Smith,United States,469,35.33660126,-94.36740112
FSP,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,27,46.76290131,-56.17309952
FSS,RAF Kinloss,Kinloss,United Kingdom,22,57.6493988,-3.560640097
FST,Fort Stockton Pecos County Airport,Fort Stockton,United States,3011,30.91570091,-102.9160004
FSZ,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,433,34.796111,138.189444
FTA,Futuna Airport,Futuna Island,Vanuatu,95,-19.51639938,170.2319946
FTE,El Calafate Airport,El Calafate,Argentina,669,-50.2803,-72.053101
FTG,Front Range Airport,Denver,United States,5512,39.78530121,-104.5429993
FTI,Fitiuta Airport,Fiti'uta,American Samoa,110,-14.2172,-169.425003
FTK,Godman Army Air Field,Fort Knox,United States,756,37.90710068,-85.9720993
FTU,Tôlanaro Airport,Tolagnaro,Madagascar,29,-25.03809929,46.95610046
FTW,Fort Worth Meacham International Airport,Fort Worth,United States,710,32.81980133,-97.36239624
FTX,Owando Airport,Owando,Congo (Kinshasa),1214,-0.531350017,15.95009995
FTY,Fulton County Airport Brown Field,Atlanta,United States,841,33.77909851,-84.52140045
FUE,Fuerteventura Airport,Fuerteventura,Spain,85,28.45269966,-13.86380005
FUG,Fuyang Xiguan Airport,Fuyang,China,104,32.882157,115.734364
FUJ,Fukue Airport,Fukue,Japan,273,32.66630173,128.8329926
FUK,Fukuoka Airport,Fukuoka,Japan,32,33.58589935,130.451004
FUL,Fullerton Municipal Airport,Fullerton,United States,96,33.87200165,-117.9800034
FUN,Funafuti International Airport,Funafuti,Tuvalu,9,-8.525,179.195999
FUT,Pointe Vele Airport,Futuna Island,Wallis and Futuna,20,-14.31140041,-178.0659943
FVM,Fuvahmulah Airport,Fuvahmulah,Maldives,2,0.3100238,73.4336631
FWA,Fort Wayne International Airport,Fort Wayne,United States,814,40.97850037,-85.19509888
FWM,Fort William Heliport,Fort William,United Kingdom,0,56.816666,-5.116667
FXE,Fort Lauderdale Executive Airport,Fort Lauderdale,United States,13,26.19729996,-80.17070007
FXO,Cuamba Airport,Cuamba,Mozambique,1919,-14.815,36.529999
FYJ,Dongji Aiport,Fuyuan,China,0,48.199494,134.366447
FYN,Fuyun Koktokay Airport,Fuyun,China,0,46.811897,89.555514
FYT,Faya Largeau Airport,Faya-largeau,Chad,771,17.91710091,19.11109924
FYU,Fort Yukon Airport,Fort Yukon,United States,433,66.57150269,-145.25
FYV,Drake Field,Fayetteville,United States,1251,36.00510025,-94.17009735
FZG,Fitzgerald Municipal Airport,Fitzgerald,United States,365,31.68370056,-83.27050018
FZI,Fostoria Metropolitan Airport,Fostoria,United States,752,41.19079971,-83.39450073
FZO,Bristol Filton Airport,Bristol,United Kingdom,226,51.51940155,-2.590830088
GAD,Northeast Alabama Regional Airport,Gadsden,United States,569,33.972599,-86.088996
GAE,Gabès Matmata International Airport,Gabes,Tunisia,26,33.87689972,10.10330009
GAF,Gafsa Ksar International Airport,Gafsa,Tunisia,1060,34.42200089,8.822500229
GAH,Gayndah Airport,Gayndah,Australia,369,-25.61440086,151.6190033
GAI,Montgomery County Airpark,Gaithersburg,United States,539,39.16830063,-77.16600037
GAJ,Yamagata Airport,Yamagata,Japan,353,38.41189957,140.3710022
GAL,Edward G. Pitka Sr Airport,Galena,United States,153,64.73619843,-156.9369965
GAM,Gambell Airport,Gambell,United States,27,63.76679993,-171.7330017
GAN,Gan International Airport,Gan Island,Maldives,6,-0.69334197,73.1556015
GAO,Mariana Grajales Airport,Guantanamo,Cuba,56,20.08530045,-75.15830231
GAQ,Gao Airport,Gao,Mali,870,16.24839973,-0.005456
GAS,Garissa Airport,Garissa,Kenya,475,-0.46350801,39.64830017
GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,162,26.10610008,91.58589935
GAY,Gaya Airport,Gaya,India,380,24.74430084,84.95120239
GBB,Gabala International Airport,Qabala,Azerbaijan,935,40.826667,47.7125
GBE,Sir Seretse Khama International Airport,Gaberone,Botswana,3299,-24.55520058,25.91819954
GBG,Galesburg Municipal Airport,Galesburg,United States,764,40.93799973,-90.43109894
GBJ,Les Bases Airport,Grand Bourg,Guadeloupe,16,15.86870003,-61.27000046
GBK,Gbangbatok Airport,Gbangbatok,Sierra Leone,75,7.767000198,-12.38300037
GBN,Great Bend Municipal Airport,Great Bend,United States,1887,38.34429932,-98.85919952
GBT,Gorgan Airport,Gorgan,Iran,-24,36.90940094,54.40129852
GBZ,Great Barrier Aerodrome,Claris,New Zealand,20,-36.24140167,175.4720001
GCC,Gillette Campbell County Airport,Gillette,United States,4365,44.34889984,-105.5390015
GCI,Guernsey Airport,Guernsey,Guernsey,336,49.43500137,-2.601969957
GCJ,Grand Central Airport,Johannesburg,South Africa,5325,-25.98629951,28.14010048
GCK,Garden City Regional Airport,Garden City,United States,2891,37.92750168,-100.723999
GCM,Owen Roberts International Airport,Georgetown,Cayman Islands,8,19.2928009,-81.35769653
GCN,Grand Canyon National Park Airport,Grand Canyon,United States,6609,35.95240021,-112.1470032
GCW,Grand Canyon West Airport,Grand Canyon West,United States,4825,35.5925,-113.4859
GDA,Gounda Airport,Gounda,Central African Republic,1509,9.272222,21.197222
GDE,Gode Airport,Gode,Ethiopia,834,5.935130119,43.57860184
GDL,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,5016,20.52179909,-103.310997
GDN,Gdańsk Lech Wałęsa Airport,Gdansk,Poland,489,54.37760162,18.46619987
GDQ,Gonder Airport,Gondar,Ethiopia,6449,12.51990032,37.43399811
GDT,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,13,21.44449997,-71.14230347
GDV,Dawson Community Airport,Glendive,United States,2458,47.13869858,-104.8069992
GDW,Gladwin Zettel Memorial Airport,Gladwin,United States,776,43.97060013,-84.47499847
GDX,Sokol Airport,Magadan,Russia,574,59.9109993,150.7200012
GDZ,Gelendzhik Airport,Gelendzhik,Russia,98,44.58209263,38.01248074
GEA,Nouméa Magenta Airport,Noumea,New Caledonia,10,-22.25830078,166.4730072
GED,Sussex County Airport,Georgetown,United States,53,38.68920135,-75.35890198
GEG,Spokane International Airport,Spokane,United States,2376,47.61989975,-117.5339966
GEL,Santo Ângelo Airport,Santo Angelo,Brazil,1056,-28.28170013,-54.16910172
GEN,Gardermoen Airport,Oslo,Norway,681,60.1939,11.1004
GEO,Cheddi Jagan International Airport,Georgetown,Guyana,95,6.498549938,-58.2541008
GER,Rafael Cabrera Airport,Nueva Gerona,Cuba,79,21.83469963,-82.78379822
GES,General Santos International Airport,Romblon,Philippines,505,6.058000088,125.0960007
GET,Geraldton Airport,Geraldton,Australia,121,-28.796101,114.707001
GEU,Glendale Municipal Airport,Glendale,United States,1071,33.52690125,-112.2949982
GEV,Gällivare Airport,Gallivare,Sweden,1027,67.13240051,20.81459999
GEX,Geelong Airport,Geelong,Australia,43,-38.22499847,144.3329926
GFF,Griffith Airport,Griffith,Australia,439,-34.25080109,146.0670013
GFK,Grand Forks International Airport,Grand Forks,United States,845,47.949299,-97.176102
GFL,Floyd Bennett Memorial Airport,Queensbury,United States,328,43.34120178,-73.61029816
GFN,Grafton Airport,Grafton,Australia,110,-29.75939941,153.0299988
GFO,Bartica A Airport,Bartica,Guyana,3,6.374770164,-58.63809967
GFR,Granville Airport,Granville,France,45,48.8830986,-1.564170003
GFY,Grootfontein Airport,Grootfontein,Namibia,4636,-19.60219955,18.12269974
GGE,Georgetown County Airport,Georgetown,United States,39,33.31169891,-79.31960297
GGG,East Texas Regional Airport,Longview,United States,365,32.38399887,-94.71150208
GGS,Gobernador Gregores Airport,Gobernador Gregores,Argentina,356,-48.78310013,-70.15000153
GGT,Exuma International Airport,Great Exuma,Bahamas,9,23.56259918,-75.87799835
GGW,Wokal Field Glasgow International Airport,Glasgow,United States,2296,48.21250153,-106.6149979
GHA,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,1512,32.38410187,3.79411006
GHB,Governor's Harbour Airport,Governor's Harbor,Bahamas,26,25.28470039,-76.33100128
GHE,Garachine Airport,Garachine,Panama,0,8.06,-78.36
GHF,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,Germany,980,49.64810181,9.966489792
GHG,Marshfield Municipal George Harlow Field,Marshfield,United States,11,42.09830093,-70.67220306
GHT,Ghat Airport,Ghat,Libya,2296,25.14559937,10.14260006
GHU,Gualeguaychu Airport,Gualeguaychu,Argentina,75,-33.0103,-58.6131
GIB,Gibraltar Airport,Gibraltar,Gibraltar,15,36.15119934,-5.34965992
GIC,Boigu Airport,Boigu,Australia,23,-9.232780457,142.2180023
GIF,Winter Haven Municipal Airport - Gilbert Field,Winter Haven,United States,145,28.06290054,-81.75330353
GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,28,-22.80999947,-43.25055695
GIL,Gilgit Airport,Gilgit,Pakistan,4796,35.91880035,74.33360291
GIS,Gisborne Airport,Gisborne,New Zealand,15,-38.66329956,177.9779968
GIU,Sigiriya Air Force Base,Sigiriya,Sri Lanka,630,7.956669807,80.72850037
GIZ,Jizan Regional Airport,Gizan,Saudi Arabia,20,16.90110016,42.58580017
GJA,La Laguna Airport,Guanaja,Honduras,49,16.4454,-85.906601
GJL,Jijel Ferhat Abbas Airport,Jijel,Algeria,36,36.79510117,5.87361002
GJR,Gjögur Airport,Gjogur,Iceland,83,65.99530029,-21.32690048
GJT,Grand Junction Regional Airport,Grand Junction,United States,4858,39.12239838,-108.5270004
GKA,Goroka Airport,Goroka,Papua New Guinea,5282,-6.081689835,145.3919983
GKE,Geilenkirchen Air Base,Geilenkirchen,Germany,296,50.9608,6.04242
GKK,Kooddoo Airport,Kooddoo,Maldives,29,0.7324,73.4336
GKL,Great Keppel Is Airport,Great Keppel Island,Australia,21,-23.18330002,150.9420013
GKN,Gulkana Airport,Gulkana,United States,1586,62.1548996,-145.4570007
GKY,Arlington Municipal Airport,Arlington,United States,628,32.66389847,-97.09429932
GLA,Glasgow International Airport,Glasgow,United Kingdom,26,55.87189865,-4.433060169
GLD,Renner Field-Goodland Municipal Airport,Goodland,United States,3656,39.37060165,-101.6989975
GLF,Golfito Airport,Golfito,Costa Rica,49,8.654009819,-83.18219757
GLH,Mid Delta Regional Airport,Greenville,United States,131,33.48289871,-90.98560333
GLI,Glen Innes Airport,Glen Innes,Australia,3433,-29.67499924,151.6889954
GLJ,La Jagua Airport,Garzón,Colombia,2620,2.1464,-75.6944
GLK,Galcaio Airport,Galcaio,Somalia,975,6.780829906,47.45470047
GLN,Goulimime Airport,Goulimime,Morocco,984,29.0266991,-10.0502996
GLO,Gloucestershire Airport,Golouchestershire,United Kingdom,101,51.89419937,-2.167220116
GLS,Scholes International At Galveston Airport,Galveston,United States,6,29.26530075,-94.86039734
GLT,Gladstone Airport,Gladstone,Australia,64,-23.869699,151.223007
GLU,Gelephu Airport,Gelephu,Bhutan,980,26.88456,90.46412
GLV,Golovin Airport,Golovin,United States,59,64.55049896,-163.0070038
GMA,Gemena Airport,Gemena,Congo (Kinshasa),1378,3.235369921,19.77129936
GMB,Gambella Airport,Gambella,Ethiopia,1614,8.128760338,34.56309891
GME,Gomel Airport,Gomel,Belarus,472,52.52700043,31.01670074
GMI,Gasmata Island Airport,Gasmata Island,Papua New Guinea,23,-6.27111,150.331
GMJ,Grove Municipal Airport,Grove,United States,831,36.60680008,-94.73860168
GML,Gostomel Airport,Kiev,Ukraine,517,50.60350037,30.19190025
GMP,Gimpo International Airport,Seoul,South Korea,58,37.55830002,126.7910004
GMR,Totegegie Airport,Totegegie,French Polynesia,7,-23.07990074,-134.8899994
GMU,Greenville Downtown Airport,Greenville,United States,1048,34.84790039,-82.34999847
GMZ,La Gomera Airport,La Gomera,Spain,716,28.02960014,-17.21459961
GNA,Hrodna Airport,Hrodna,Belarus,443,53.60200119,24.05380058
GNB,Grenoble-Isère Airport,Grenoble,France,1302,45.36289978,5.329370022
GND,Point Salines International Airport,Point Salines,Grenada,41,12.00419998,-61.78620148
GNI,Lyudao Airport,Green Island,Taiwan,28,22.6739006,121.4660034
GNM,Guanambi Airport,Guanambi,Brazil,1815,-14.20820045,-42.74610138
GNS,Binaka Airport,Gunung Sitoli,Indonesia,20,1.166380048,97.70469666
GNT,Grants-Milan Municipal Airport,Grants,United States,6537,35.16730118,-107.9020004
GNU,Goodnews Airport,Goodnews Bay,United States,15,59.1175,-161.5775
GNV,Gainesville Regional Airport,Gainesville,United States,152,29.69009972,-82.27179718
GNY,Şanlıurfa GAP Airport,Sanliurfa,Turkey,2708,37.44566345,38.89559174
GNZ,Ghanzi Airport,Ghanzi,Botswana,3730,-21.69249916,21.65810013
GOA,Genoa Cristoforo Colombo Airport,Genoa,Italy,13,44.4133,8.8375
GOB,Robe Airport,Goba,Ethiopia,7892,7.1160634,40.0463033
